Date,Open,Open_,High,High_,Low,Low_,Close,CC,CO,Volume
20140811,120,-0.004149378,121,0,119.5,0,120.5,0,0.5,10623
20140812,121,0.008333333,122,0.008264463,120.5,0.008368201,121.5,1,0.5,7524
20140813,121,0,123.5,0.012295082,120.5,0,122.5,1,1.5,8735
20140814,123.5,0.020661157,124,0.004048583,123,0.020746888,124,1.5,0.5,9499
20140815,124.5,0.008097166,125,0.008064516,123,0,124,0,-0.5,4823
20140818,124,-0.004016064,124,-0.008,122.5,-0.004065041,123,-1,-1,3958
20140819,124,0,125,0.008064516,123.5,0.008163265,124,1,0,8062
20140820,125,0.008064516,125.5,0.004,124.5,0.008097166,125.5,1.5,0.5,9137
20140821,126,0.008,126,0.003984064,124,-0.004016064,124.5,-1,-1.5,7165
20140822,124.5,-0.011904762,126,0,123.5,-0.004032258,125.5,1,1,10719
20140825,125.5,0.008032129,126,0,125,0.012145749,125,-0.5,-0.5,5152
20140826,125,-0.003984064,125.5,-0.003968254,124,-0.008,124.5,-0.5,-0.5,6140
20140827,125.5,0.004,126,0.003984064,124.5,0.004032258,125.5,1,0,8829
20140828,126,0.003984064,126,0,124.5,0,125,-0.5,-1,5251
20140829,124.5,-0.011904762,125,-0.007936508,124,-0.004016064,124,-1,-0.5,4468
20140901,125,0.004016064,128.5,0.028,125,0.008064516,128.5,4.5,3.5,13072
20140902,128,0.024,128,-0.003891051,125.5,0.004,126,-2.5,-2,6797
20140903,127,-0.0078125,128,0,125.5,0,128,2,1,7148
20140904,128,0.007874016,128,0,126,0.003984064,127.5,-0.5,-0.5,6492
20140905,128.5,0.00390625,128.5,0.00390625,125.5,-0.003968254,127,-0.5,-1.5,6377
20140909,127.5,-0.007782101,127.5,-0.007782101,126.5,0.007968127,127,0,-0.5,5122
20140910,126,-0.011764706,126,-0.011764706,124,-0.019762846,125,-2,-1,9929
20140911,126,0,126,0,125,0.008064516,125,0,-1,9292
20140912,124.5,-0.011904762,125,-0.007936508,123,-0.016,123,-2,-1.5,7012
20140915,122.5,-0.016064257,123.5,-0.012,122,-0.008130081,123.5,0.5,1,5926
20140916,123,0.004081633,123,-0.004048583,122,0,122.5,-1,-0.5,4550
20140917,123.5,0.004065041,125,0.016260163,123,0.008196721,124.5,2,1,6056
20140918,124.5,0.008097166,125,0,123.5,0.004065041,125,0.5,0.5,3768
20140919,125.5,0.008032129,126,0.008,125,0.012145749,125,0,-0.5,6541
20140922,124,-0.011952191,124,-0.015873016,122,-0.024,122,-3,-2,12386
20140923,123,-0.008064516,123.5,-0.004032258,122,0,122.5,0.5,-0.5,4520
20140924,122,-0.008130081,124,0.004048583,122,0,123,0.5,1,8362
20140925,123,0.008196721,124,0,121.5,-0.004098361,122,-1,-1,7472
20140926,121,-0.016260163,121.5,-0.02016129,120.5,-0.008230453,121,-1,0,7565
20140929,122,0.008264463,122,0.004115226,120,-0.004149378,120.5,-0.5,-1.5,8787
20140930,120,-0.016393443,121,-0.008196721,119,-0.008333333,120,-0.5,0,10098
20141001,120,0,122,0.008264463,120,0.008403361,121.5,1.5,1.5,10354
20141002,121,0.008333333,122.5,0.004098361,120.5,0.004166667,121,-0.5,0,7962
20141003,122.5,0.012396694,125,0.020408163,122,0.012448133,124.5,3.5,2,13294
20141006,125,0.020408163,126,0.008,124,0.016393443,126,1.5,1,8484
20141007,125,0,125.5,-0.003968254,123.5,-0.004032258,125,-1,0,9286
20141008,123.5,-0.012,125,-0.003984064,122.5,-0.008097166,122.5,-2.5,-1,7052
20141009,124,0.004048583,125,0,123.5,0.008163265,125,2.5,1,8511
20141013,119,-0.040322581,121.5,-0.028,118,-0.044534413,120.5,-4.5,1.5,17422
20141014,120,0.008403361,121.5,0,119.5,0.012711864,121,0.5,1,7721
20141015,121.5,0.0125,123,0.012345679,121,0.012552301,121.5,0.5,0,8865
20141016,121.5,0,124,0.008130081,120,-0.008264463,121.5,0,0,10408
20141017,125,0.028806584,125.5,0.012096774,123.5,0.029166667,123.5,2,-1.5,17100
20141020,125,0,126,0.003984064,124.5,0.008097166,126,2.5,1,10285
20141021,126,0.008,126,0,124.5,0,125,-1,-1,5980
20141022,127.5,0.011904762,129,0.023809524,127.5,0.024096386,129,4,1.5,18767
20141023,128,0.003921569,128.5,-0.003875969,127.5,0,127.5,-1.5,-0.5,7546
20141024,127,-0.0078125,127.5,-0.007782101,125,-0.019607843,125.5,-2,-1.5,11207
20141027,126.5,-0.003937008,128,0.003921569,126.5,0.012,128,2.5,1.5,6666
20141028,129,0.019762846,129.5,0.01171875,127.5,0.007905138,128,0,-1,9193
20141029,129,0,129.5,0,128,0.003921569,129,1,0,9425
20141030,128.5,-0.003875969,129,-0.003861004,127,-0.0078125,128.5,-0.5,0,6368
20141031,128,-0.003891051,130.5,0.011627907,127.5,0.003937008,130.5,2,2.5,8496
20141103,132,0.03125,132.5,0.01532567,130.5,0.023529412,131,0.5,-1,9263
20141104,132,0,132,-0.003773585,131,0.003831418,132,1,0,8649
20141105,131.5,-0.003787879,132,0,131,0,132,0,0.5,6894
20141106,132.5,0.007604563,132.5,0.003787879,131.5,0.003816794,132,0,-0.5,7600
20141107,131.5,-0.00754717,131.5,-0.00754717,130.5,-0.007604563,131,-1,-0.5,4984
20141110,132.5,0.007604563,134.5,0.022813688,132,0.011494253,134.5,3.5,2,14569
20141111,135,0.018867925,135,0.003717472,133,0.007575758,134,-0.5,-1,7515
20141112,134.5,-0.003703704,134.5,-0.003703704,131.5,-0.011278195,132,-2,-2.5,7901
20141113,133.5,-0.007434944,134.5,0,132.5,0.007604563,134,2,0.5,6661
20141114,134,0.003745318,135,0.003717472,133.5,0.00754717,135,1,1,6351
20141117,135,0.007462687,135.5,0.003703704,132.5,-0.007490637,133,-2,-2,6380
20141118,134,-0.007407407,134.5,-0.007380074,131,-0.011320755,131.5,-1.5,-2.5,7505
20141119,133,-0.007462687,136.5,0.014869888,132.5,0.011450382,136,4.5,3,16907
20141120,137.5,0.033834586,139,0.018315018,137,0.033962264,139,3,1.5,14450
20141121,139.5,0.014545455,139.5,0.003597122,137.5,0.003649635,138.5,-0.5,-1,10190
20141124,140,0.003584229,140.5,0.007168459,138,0.003636364,138.5,0,-1.5,9025
20141125,138.5,-0.010714286,140,-0.003558719,138.5,0.003623188,139,0.5,0.5,9531
20141126,138.5,0,139,-0.007142857,138,-0.003610108,139,0,0.5,5372
20141127,140,0.010830325,142,0.021582734,140,0.014492754,140,1,0,9496
20141128,139,-0.007142857,141.5,-0.003521127,139,-0.007142857,141.5,1.5,2.5,9303
20141201,139,0,142,0.003533569,138.5,-0.003597122,140,-1.5,1,10157
20141202,139.5,0.003597122,139.5,-0.017605634,137.5,-0.007220217,137.5,-2.5,-2,10491
20141203,137.5,-0.014336918,139,-0.003584229,136.5,-0.007272727,138,0.5,0.5,8120
20141204,139,0.010909091,140,0.007194245,138.5,0.014652015,139,1,0,5776
20141205,138.5,-0.003597122,139.5,-0.003571429,137,-0.010830325,137.5,-1.5,-1,9981
20141208,138,-0.003610108,138.5,-0.007168459,137,0,138,0.5,0,6184
20141209,138,0,139,0.003610108,137.5,0.003649635,138,0,0,6676
20141210,138,0,139,0,136,-0.010909091,136,-2,-2,10748
20141211,135,-0.02173913,136,-0.021582734,134.5,-0.011029412,134.5,-1.5,-0.5,9443
20141212,135,0,136,0,134.5,0,135,0.5,0,7465
20141215,134.5,-0.003703704,136.5,0.003676471,134.5,0,136,1,1.5,8533
20141216,134.5,0,135.5,-0.007326007,133,-0.011152416,133,-3,-1.5,10345
20141217,133,-0.011152416,133,-0.018450185,130,-0.022556391,130.5,-2.5,-2.5,18863
20141218,132,-0.007518797,133,0,131,0.007692308,131.5,1,-0.5,11210
20141219,134.5,0.018939394,138,0.037593985,134,0.022900763,138,6.5,3.5,15558
20141222,137.5,0.022304833,140,0.014492754,137,0.02238806,138.5,0.5,1,9339
20141223,139,0.010909091,140,0,137,0,137.5,-1,-1.5,6678
20141224,136,-0.021582734,138,-0.014285714,136,-0.00729927,138,0.5,2,4405
20141225,137,0.007352941,138,0,137,0.007352941,137.5,-0.5,0.5,1860
20141226,138,0.00729927,139,0.007246377,137,0,139,1.5,1,3404
20141227,139,0.007246377,139,0,137.5,0.003649635,138.5,-0.5,-0.5,1195
20141229,138,-0.007194245,141,0.014388489,138,0.003636364,141,2.5,3,11085
20141230,141,0.02173913,141.5,0.003546099,139,0.007246377,140,-1,-1,7579
20141231,139,-0.014184397,141,-0.003533569,139,0,141,1,2,5953
20150105,140.5,0.010791367,140.5,-0.003546099,137.5,-0.010791367,139.5,-1.5,-1,9377
20150106,137.5,-0.021352313,137.5,-0.021352313,133,-0.032727273,133.5,-6,-4,26240
20150107,133.5,-0.029090909,135,-0.018181818,133.5,0.003759398,134,0.5,0.5,14735
20150108,136.5,0.02247191,138,0.022222222,136,0.018726592,138,4,1.5,12327
20150109,135,-0.010989011,135.5,-0.018115942,133,-0.022058824,134,-4,-1,24470
20150112,132.5,-0.018518519,133.5,-0.014760148,132,-0.007518797,132,-2,-0.5,11823
20150113,131,-0.011320755,133,-0.003745318,130.5,-0.011363636,132.5,0.5,1.5,12537
20150114,132.5,0.011450382,133,0,130,-0.003831418,130,-2.5,-2.5,18536
20150115,131.5,-0.00754717,133,0,131.5,0.011538462,131.5,1.5,0,10987
20150116,140,0.064638783,140,0.052631579,136,0.034220532,137,5.5,-3,33344
20150119,138.5,-0.010714286,139.5,-0.003571429,137.5,0.011029412,139,2,0.5,15694
20150120,139,0.003610108,139,-0.003584229,137.5,0,138,-1,-1,10489
20150121,139.5,0.003597122,141,0.014388489,139.5,0.014545455,141,3,1.5,22304
20150122,141.5,0.014336918,142,0.007092199,139.5,0,140,-1,-1.5,12880
20150123,142.5,0.007067138,145,0.021126761,142.5,0.021505376,145,5,2.5,24817
20150126,145.5,0.021052632,145.5,0.003448276,143.5,0.007017544,145,0,-0.5,12366
20150127,145.5,0,147,0.010309278,144.5,0.006968641,147,2,1.5,13505
20150128,146.5,0.006872852,147,0,145.5,0.006920415,146.5,-0.5,0,13048
20150129,144,-0.017064846,145,-0.013605442,143,-0.017182131,143.5,-3,-0.5,10970
20150130,145,0.006944444,145.5,0.003448276,141,-0.013986014,141,-2.5,-4,12509
20150202,140.5,-0.031034483,143,-0.017182131,140.5,-0.003546099,142.5,1.5,2,7265
20150203,143,0.017793594,144.5,0.01048951,142,0.010676157,144.5,2,1.5,7438
20150204,144.5,0.01048951,146.5,0.01384083,144,0.014084507,146,1.5,1.5,10725
20150205,145.5,0.006920415,146,-0.003412969,143.5,-0.003472222,145.5,-0.5,0,8827
20150206,145.5,0,145.5,-0.003424658,143,-0.003484321,143,-2.5,-2.5,10068
20150209,143,-0.017182131,143.5,-0.013745704,141.5,-0.01048951,142,-1,-1,7095
20150210,142,-0.006993007,143,-0.003484321,141.5,0,142.5,0.5,0.5,8287
20150211,146,0.028169014,149,0.041958042,146,0.03180212,148,5.5,2,21683
20150212,149.5,0.023972603,149.5,0.003355705,147.5,0.010273973,148.5,0.5,-1,10815
20150213,148.5,-0.006688963,150,0.003344482,148,0.003389831,148.5,0,0,13408
20150224,149,0.003367003,152,0.013333333,148.5,0.003378378,151,2.5,2,17976
20150225,152.5,0.023489933,154.5,0.016447368,152.5,0.026936027,154.5,3.5,2,13778
20150226,153.5,0.006557377,154,-0.003236246,150.5,-0.013114754,150.5,-4,-3,16129
20150302,151.5,-0.013029316,153,-0.006493506,148.5,-0.013289037,149,-1.5,-2.5,14902
20150303,150,-0.00990099,151,-0.013071895,148.5,0,150.5,1.5,0.5,10700
20150304,150,0,151.5,0.003311258,149,0.003367003,150.5,0,0.5,9519
20150305,150,0,151,-0.00330033,148.5,-0.003355705,150,-0.5,0,8059
20150306,149,-0.006666667,149.5,-0.009933775,148.5,0,149,-1,0,9540
20150309,147.5,-0.010067114,147.5,-0.013377926,145,-0.023569024,145.5,-3.5,-2,21963
20150310,145,-0.016949153,145,-0.016949153,144,-0.006896552,144,-1.5,-1,17451
20150311,143.5,-0.010344828,148,0.020689655,143,-0.006944444,146,2,2.5,14996
20150312,147,0.024390244,148.5,0.003378378,146.5,0.024475524,148,2,1,10987
20150313,148,0.006802721,149.5,0.006734007,147,0.003412969,149,1,1,12528
20150316,149,0.006756757,149.5,0,146,-0.006802721,146,-3,-3,10187
20150317,148.5,-0.003355705,150,0.003344482,148.5,0.017123288,149,3,0.5,16064
20150318,151,0.016835017,154,0.026666667,150,0.01010101,153.5,4.5,2.5,24516
20150319,152.5,0.009933775,155,0.006493506,152.5,0.016666667,154,0.5,1.5,14822
20150320,151.5,-0.006557377,154,-0.006451613,151.5,-0.006557377,154,0,2.5,8722
20150323,154,0.01650165,154,0,152.5,0.00660066,153.5,-0.5,-0.5,8438
20150324,153.5,-0.003246753,153.5,-0.003246753,151.5,-0.006557377,151.5,-2,-2,9866
20150325,152,-0.009771987,152.5,-0.006514658,150.5,-0.00660066,151,-0.5,-1,8084
20150326,145.5,-0.042763158,147,-0.036065574,144.5,-0.03986711,145.5,-5.5,0,40030
20150327,144,-0.010309278,145.5,-0.010204082,142.5,-0.01384083,142.5,-3,-1.5,31660
20150330,142.5,-0.010416667,144,-0.010309278,142,-0.003508772,142.5,0,0,20026
20150331,144,0.010526316,145.5,0.010416667,143,0.007042254,145.5,3,1.5,14570
20150401,145,0.006944444,145,-0.003436426,143.5,0.003496503,144,-1.5,-1,11700
20150402,145,0,148,0.020689655,144.5,0.006968641,147,3,2,15545
20150407,146.5,0.010344828,147.5,-0.003378378,145,0.003460208,146,-1,-0.5,9240
20150408,145.5,-0.006825939,146,-0.010169492,143,-0.013793103,143,-3,-2.5,14640
20150409,144,-0.010309278,145.5,-0.003424658,143,0,143,0,-1,14341
20150410,146,0.013888889,147,0.010309278,145,0.013986014,147,4,1,13442
20150413,146.5,0.003424658,147.5,0.003401361,146,0.006896552,147,0,0.5,10892
20150414,145,-0.010238908,145.5,-0.013559322,143.5,-0.017123288,144,-3,-1,15801
20150415,143.5,-0.010344828,144.5,-0.006872852,141.5,-0.013937282,143,-1,-0.5,24704
20150416,145,0.010452962,147,0.017301038,144.5,0.021201413,147,4,2,20084
20150417,143,-0.013793103,144,-0.020408163,142.5,-0.01384083,142.5,-4.5,-0.5,29078
20150420,142,-0.006993007,144,0,141.5,-0.007017544,143,0.5,1,9856
20150421,142,0,143.5,-0.003472222,141.5,0,142.5,-0.5,0.5,10238
20150422,143.5,0.01056338,145,0.010452962,143,0.010600707,143.5,1,0,12231
20150423,145.5,0.013937282,147,0.013793103,145,0.013986014,147,3.5,1.5,18425
20150424,149,0.024054983,152.5,0.037414966,148.5,0.024137931,152.5,5.5,3.5,35056
20150427,153,0.026845638,153,0.003278689,150,0.01010101,151.5,-1,-1.5,14169
20150428,153.5,0.003267974,153.5,0.003267974,150.5,0.003333333,151.5,0,-2,12673
20150429,150,-0.022801303,151,-0.016286645,148,-0.016611296,148.5,-3,-1.5,11220
20150430,147,-0.02,148.5,-0.016556291,146.5,-0.010135135,147,-1.5,0,13793
20150504,148.5,0.010204082,148.5,0,146,-0.003412969,147.5,0.5,-1,8598
20150505,147.5,-0.006734007,148,-0.003367003,146,0,147,-0.5,-0.5,6502
20150506,145.5,-0.013559322,148,0,145.5,-0.003424658,147.5,0.5,2,6477
20150507,146,0.003436426,147.5,-0.003378378,146,0.003436426,146.5,-1,0.5,5816
20150508,146,0,147.5,0,146,0,146.5,0,0.5,7730
20150511,149,0.020547945,149,0.010169492,147,0.006849315,148.5,2,-0.5,6385
20150512,147,-0.013422819,148.5,-0.003355705,147,0,147.5,-1,0.5,6593
20150513,147.5,0.003401361,149,0.003367003,147,0,148,0.5,0.5,5694
20150514,148,0.003389831,148.5,-0.003355705,146,-0.006802721,146,-2,-2,12300
20150515,147,-0.006756757,147,-0.01010101,145,-0.006849315,146.5,0.5,-0.5,8186
20150518,147,0,147,0,145,0,146.5,0,-0.5,7178
20150519,145.5,-0.010204082,147.5,0.003401361,145,0,146.5,0,1,9418
20150520,146.5,0.006872852,147,-0.003389831,146,0.006896552,146.5,0,0,10516
20150521,146,-0.003412969,146.5,-0.003401361,144.5,-0.010273973,145.5,-1,-0.5,12871
20150522,146,0,147,0.003412969,145,0.003460208,145.5,0,-0.5,6813
20150525,146.5,0.003424658,147.5,0.003401361,145.5,0.003448276,147.5,2,1,5998
20150526,148.5,0.013651877,148.5,0.006779661,146.5,0.006872852,146.5,-1,-2,6148
20150527,145.5,-0.02020202,147,-0.01010101,145,-0.010238908,145,-1.5,-0.5,6869
20150528,147,0.010309278,147.5,0.003401361,146,0.006896552,147,2,0,10259
20150529,147,0,147.5,0,145.5,-0.003424658,146,-1,-1,8252
20150601,145.5,-0.010204082,146,-0.010169492,144,-0.010309278,145,-1,-0.5,9735
20150602,144.5,-0.006872852,144.5,-0.010273973,143.5,-0.003472222,144,-1,-0.5,10752
20150603,143.5,-0.006920415,144.5,0,143,-0.003484321,143,-1,-0.5,7788
20150604,142,-0.010452962,142.5,-0.01384083,140,-0.020979021,141,-2,-1,17920
20150605,139.5,-0.017605634,140.5,-0.014035088,139,-0.007142857,140,-1,0.5,13335
20150608,139.5,0,140,-0.003558719,138.5,-0.003597122,138.5,-1.5,-1,17131
20150609,138.5,-0.007168459,140,0,138,-0.003610108,139,0.5,0.5,10951
20150610,141,0.018050542,141.5,0.010714286,139.5,0.010869565,139.5,0.5,-1.5,11225
20150611,141,0,144,0.017667845,141,0.010752688,143.5,4,2.5,15700
20150612,144,0.021276596,144.5,0.003472222,142.5,0.010638298,144.5,1,0.5,9645
20150615,144.5,0.003472222,144.5,0,142.5,0,143,-1.5,-1.5,7385
20150616,143,-0.010380623,143,-0.010380623,141,-0.010526316,142,-1,-1,11387
20150617,143,0,143.5,0.003496503,142,0.007092199,142.5,0.5,-0.5,8595
20150618,142,-0.006993007,143,-0.003484321,142,0,142,-0.5,0,5820
20150622,142,0,143.5,0.003496503,142,0,142,0,0,8985
20150623,143,0.007042254,145,0.010452962,142.5,0.003521127,144.5,2.5,1.5,11319
20150624,144.5,0.01048951,145,0,143.5,0.007017544,145,0.5,0.5,7362
20150625,145,0.003460208,147,0.013793103,145,0.010452962,146.5,1.5,1.5,11443
20150626,147,0.013793103,147.5,0.003401361,145.5,0.003448276,146,-0.5,-1,10199
20150629,140.5,-0.044217687,141,-0.044067797,138.5,-0.048109966,138.5,-7.5,-2,20523
20150630,139,-0.010676157,140.5,-0.003546099,138.5,0,140.5,2,1.5,15871
20150701,140,0.007194245,142.5,0.014234875,139,0.003610108,141,0.5,1,9303
20150702,140.5,0.003571429,142,-0.003508772,140.5,0.010791367,141.5,0.5,1,6836
20150703,141.5,0.007117438,142.5,0.003521127,140,-0.003558719,142.5,1,1,6179
20150706,141,-0.003533569,141.5,-0.007017544,140.5,0.003571429,140.5,-2,-0.5,7067
20150707,141,0,142,0.003533569,140.5,0,140.5,0,-0.5,8780
20150708,140.5,-0.003546099,141,-0.007042254,138,-0.017793594,138,-2.5,-2.5,15496
20150709,134,-0.046263345,138,-0.021276596,134,-0.028985507,136.5,-1.5,2.5,12715
20150713,137,0.02238806,139.5,0.010869565,137,0.02238806,138.5,2,1.5,11386
20150714,139.5,0.018248175,140.5,0.007168459,138,0.00729927,138.5,0,-1,7319
20150715,139,-0.003584229,139.5,-0.007117438,138,0,138.5,0,-0.5,8278
20150716,140,0.007194245,140,0.003584229,135.5,-0.018115942,136.5,-2,-3.5,11167
20150717,138,-0.014285714,140,0,138,0.018450185,140,3.5,2,14284
20150720,141.5,0.025362319,142,0.014285714,138.5,0.003623188,139,-1,-2.5,11095
20150721,141,-0.003533569,141.5,-0.003521127,139.5,0.007220217,140.5,1.5,-0.5,5806
20150722,139,-0.014184397,139.5,-0.014134276,138,-0.010752688,139,-1.5,0,9026
20150723,137,-0.014388489,137.5,-0.014336918,136,-0.014492754,136,-3,-1,11509
20150724,138,0.00729927,138,0.003636364,136,0,137,1,-1,10517
20150727,135,-0.02173913,135.5,-0.018115942,134,-0.014705882,134,-3,-1,13816
20150728,135,0,136.5,0.007380074,134,0,134,0,-1,9966
20150729,135,0,136,-0.003663004,134.5,0.003731343,135.5,1.5,0.5,7453
20150730,136,0.007407407,139,0.022058824,136,0.011152416,138.5,3,2.5,10767
20150731,140.5,0.033088235,140.5,0.010791367,137.5,0.011029412,139.5,1,-1,9383
20150803,138.5,-0.014234875,138.5,-0.014234875,134.5,-0.021818182,134.5,-5,-4,12990
20150804,135,-0.025270758,136.5,-0.014440433,134.5,0,136.5,2,1.5,8099
20150805,135.5,0.003703704,135.5,-0.007326007,134,-0.003717472,134,-2.5,-1.5,9154
20150806,136,0.003690037,136,0.003690037,132,-0.014925373,134,0,-2,13110
20150807,133,-0.022058824,133.5,-0.018382353,131.5,-0.003787879,133,-1,0,11911
20150810,131,-0.015037594,131,-0.018726592,125.5,-0.045627376,129,-4,-2,23713
20150811,133.5,0.019083969,133.5,0.019083969,130.5,0.039840637,130.5,1.5,-3,18947
20150812,129.5,-0.029962547,130,-0.026217228,127.5,-0.022988506,128.5,-2,-1,12740
20150813,129,-0.003861004,130,0,127.5,0,128,-0.5,-1,11405
20150814,128,-0.007751938,128.5,-0.011538462,125,-0.019607843,126,-2,-2,13469
20150817,125.5,-0.01953125,125.5,-0.023346304,123,-0.016,124,-2,-1.5,14068
20150818,125,-0.003984064,126.5,0.007968127,125,0.016260163,126,2,1,11837
20150819,127.5,0.02,127.5,0.007905138,124,-0.008,125,-1,-2.5,11362
20150820,124.5,-0.023529412,126,-0.011764706,123.5,-0.004032258,126,1,1.5,8015
20150821,123,-0.012048193,124.5,-0.011904762,121,-0.020242915,121,-5,-2,15912
20150824,120,-0.024390244,121,-0.02811245,112.5,-0.070247934,115,-6,-5,25681
20150825,118,-0.016666667,124,0.024793388,117.5,0.044444444,123.5,8.5,5.5,27240
20150826,121,0.025423729,124.5,0.004032258,119.5,0.017021277,122.5,-1,1.5,17863
20150827,125,0.033057851,125,0.004016064,122,0.020920502,124,1.5,-1,14964
20150828,127,0.016,127,0.016,124.5,0.020491803,125,1,-2,12018
20150831,126,-0.007874016,129,0.015748031,123.5,-0.008032129,129,4,3,12112
20150901,127.5,0.011904762,127.5,-0.011627907,124,0.004048583,124,-5,-3.5,14184
20150902,123,-0.035294118,127,-0.003921569,123,-0.008064516,125.5,1.5,2.5,12205
20150903,127.5,0.036585366,127.5,0.003937008,125,0.016260163,127,1.5,-0.5,7059
20150904,126.5,-0.007843137,127,-0.003921569,123.5,-0.012,125,-2,-1.5,8111
20150907,124.5,-0.015810277,126,-0.007874016,122,-0.012145749,122.5,-2.5,-2,10743
20150908,122.5,-0.016064257,123.5,-0.01984127,122,0,123,0.5,0.5,5645
20150909,126.5,0.032653061,129,0.044534413,126.5,0.036885246,129,6,2.5,19715
20150910,127,0.003952569,128,-0.007751938,125,-0.011857708,125,-4,-2,10207
20150911,125.5,-0.011811024,127.5,-0.00390625,124,-0.008,127.5,2.5,2,7250
20150914,128,0.019920319,129,0.011764706,126,0.016129032,127.5,0,-0.5,8062
20150915,127.5,-0.00390625,128,-0.007751938,125.5,-0.003968254,126,-1.5,-1.5,7271
20150916,128,0.003921569,130,0.015625,127.5,0.015936255,129.5,3.5,1.5,14052
20150917,130.5,0.01953125,131.5,0.011538462,130,0.019607843,131,1.5,0.5,16702
20150918,129.5,-0.007662835,131.5,0,129,-0.007692308,131.5,0.5,2,7572
20150921,130,0.003861004,130,-0.011406844,128.5,-0.003875969,129.5,-2,-0.5,7636
20150922,130,0,130,0,128.5,0,129,-0.5,-1,6249
20150923,127,-0.023076923,127.5,-0.019230769,124.5,-0.031128405,124.5,-4.5,-2.5,15209
20150924,127,0,128,0.003921569,125.5,0.008032129,127,2.5,0,12056
20150925,127,0,127.5,-0.00390625,125,-0.003984064,127,0,0,9166
20150930,128,0.007874016,131,0.02745098,127,0.016,130,3,2,17686
20151001,131,0.0234375,134,0.022900763,129.5,0.019685039,133.5,3.5,2.5,15465
20151002,132.5,0.011450382,132.5,-0.01119403,131.5,0.015444015,132,-1.5,-0.5,7698
20151005,133,0.003773585,133.5,0.00754717,131.5,0,132.5,0.5,-0.5,9279
20151006,135,0.015037594,135.5,0.014981273,132.5,0.007604563,133,0.5,-2,13880
20151007,133.5,-0.011111111,135,-0.003690037,133,0.003773585,135,2,1.5,9911
20151008,137,0.026217228,137,0.014814815,135,0.015037594,136,1,-1,11299
20151012,137,0,139,0.01459854,136.5,0.011111111,138.5,2.5,1.5,13186
20151013,138.5,0.010948905,138.5,-0.003597122,136,-0.003663004,137.5,-1,-1,11289
20151014,136.5,-0.014440433,137.5,-0.007220217,136,0,136.5,-1,0,5612
20151015,139,0.018315018,141,0.025454545,139,0.022058824,140,3.5,1,18548
20151016,137,-0.014388489,137.5,-0.024822695,136,-0.021582734,137.5,-2.5,0.5,16088
20151019,138.5,0.010948905,139,0.010909091,137,0.007352941,138,0.5,-0.5,9085
20151020,139,0.003610108,139,0,137.5,0.003649635,139,1,0,8838
20151021,139.5,0.003597122,140,0.007194245,137.5,0,138.5,-0.5,-1,7624
20151022,138,-0.010752688,138.5,-0.010714286,137,-0.003636364,137.5,-1,-0.5,4864
20151023,140,0.014492754,140.5,0.014440433,139,0.01459854,140,2.5,0,13889
20151026,140.5,0.003571429,140.5,0,139,0,140,0,-0.5,8837
20151027,138.5,-0.014234875,140,-0.003558719,137.5,-0.010791367,139,-1,0.5,6719
20151028,137,-0.010830325,139,-0.007142857,137,-0.003636364,138,-1,1,7911
20151029,139,0.01459854,139.5,0.003597122,136.5,-0.003649635,136.5,-1.5,-2.5,6452
20151030,137,-0.014388489,137.5,-0.014336918,136,-0.003663004,136.5,0,-0.5,6840
20151102,138.5,0.010948905,138.5,0.007272727,135.5,-0.003676471,137.5,1,-1,7961
20151103,138.5,0,140,0.010830325,138,0.018450185,139.5,2,1,12148
20151104,141.5,0.02166065,144.5,0.032142857,141,0.02173913,144.5,5,3,27863
20151105,144,0.017667845,144.5,0,142.5,0.010638298,142.5,-2,-1.5,12575
20151106,144,0,144,-0.003460208,139,-0.024561404,140,-2.5,-4,12543
20151109,141,-0.020833333,143,-0.006944444,140.5,0.010791367,142,2,1,8727
20151110,141.5,0.003546099,141.5,-0.01048951,139,-0.010676157,139.5,-2.5,-2,9060
20151111,140.5,-0.007067138,140.5,-0.007067138,136.5,-0.017985612,137.5,-2,-3,10751
20151112,138.5,-0.014234875,139,-0.010676157,138,0.010989011,138.5,1,0,5091
20151113,137.5,-0.007220217,139,0,136,-0.014492754,136,-2.5,-1.5,7418
20151116,134,-0.025454545,135.5,-0.025179856,134,-0.014705882,135,-1,1,13597
20151117,138,0.029850746,140,0.033210332,137.5,0.026119403,138.5,3.5,0.5,11370
20151118,139.5,0.010869565,140,0,136.5,-0.007272727,137,-1.5,-2.5,9025
20151119,138.5,-0.007168459,140.5,0.003571429,138,0.010989011,140.5,3.5,2,9283
20151120,140.5,0.014440433,141,0.003558719,140,0.014492754,141,0.5,0.5,7571
20151123,141,0.003558719,141.5,0.003546099,140,0,141,0,0,4707
20151124,140,-0.007092199,141.5,0,139.5,-0.003571429,139.5,-1.5,-0.5,5910
20151125,139.5,-0.003571429,141,-0.003533569,138.5,-0.007168459,141,1.5,1.5,6240
20151126,141,0.010752688,142.5,0.010638298,140,0.010830325,142.5,1.5,1.5,9850
20151127,143,0.014184397,143,0.003508772,139,-0.007142857,139,-3.5,-4,5730
20151130,136.5,-0.045454545,139,-0.027972028,136,-0.021582734,139,0,2.5,16059
20151201,140.5,0.029304029,142.5,0.025179856,138.5,0.018382353,142.5,3.5,2,15965
20151202,144,0.024911032,144,0.010526316,142,0.025270758,142.5,0,-1.5,9705
